INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('S9HRfUmnN4','56799750170','M',19770102,839,3761,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('uzKAjeb2jh','73977007998','F',19990525,773,3842,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('ufZuQokJ99','70855253800','M',20000411,314,3831,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('ZUhXf22oj4','48566646975','F',19820223,373,3743,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('uHpInNtP9t','12892325552','F',20001207,414,3842,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Eb3V8ZLtd0','72520691093','F',19970819,816,3828,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('lLxJB4o1pd','99865607484','F',19710618,791,3749,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('BJZOpVHWgd','98324627626','M',19960521,829,3740,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('TI2Lt4zQFt','95893622570','M',19740318,796,3713,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('pTbQsG2Ec6','83215237148','F',19910502,815,3799,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Pc8X26Nc76','31687148015','M',19931008,779,3713,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('FW9xG0FCI4','09299549630','F',19711124,987,3690,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('7XtIJssl4F','42387224507','M',19800310,496,3800,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('S9BJY9M2jT','84926579600','M',20011202,796,3779,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('m8vQsmi3dk','93021429572','F',19930312,822,3790,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('oDdjOnjHnF','09545183225','M',19810727,778,3820,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('d971i3uqLs','90025206540','M',19940925,644,3685,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('9wUqJu4JvH','04880208329','M',19970401,555,3838,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('PATwKgcmmV','92739021038','F',19891109,841,3833,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('e205fxgQEV','83756875296','F',19790311,373,3698,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('I2lFtdlGM6','31544629370','M',19760125,558,3760,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('0q5ImMZqd5','77682163429','M',19800905,362,3757,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('YLMCJm8xUU','91743166133','F',19780823,927,3795,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('XQtIcwfRwg','19985945808','M',20001007,444,3727,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Tc3YEJLWi2','08433659430','M',19781221,619,3686,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('J6u7yZFmXW','49318319150','F',19861006,459,3731,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('2A2zEm0UX8','61208735209','F',19970809,712,3704,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('u8oK0W3hPz','81276914709','M',19930916,959,3758,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('rlyChDCjyN','47212567876','M',19920823,789,3779,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('B4ziKF6Xpp','19563363540','F',19941120,832,3825,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('TpMH5e0lnP','84228235000','M',19780914,528,3726,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Tw5F3LDXQe','81306887356','M',19820817,315,3702,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('XvYLf5N507','16480275632','F',19711120,470,3829,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('RUAwXHhUoq','99045339897','M',19931014,496,3821,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('OIFcockzb1','01666126420','F',20020801,622,3835,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('oeW6JcTEJy','87847269708','F',19780120,542,3785,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('W7DWhF3rwA','50552496090','M',19910809,322,3780,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('2vX0mDeHXk','69626595981','F',19801116,360,3816,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('GlrSg0tusp','59086963587','F',19730518,910,3758,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('2t8XA143rP','34011278459','M',19780905,695,3727,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('TTuoQw7mYW','22355398828','M',19791205,399,3786,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('EPlLxR453t','74550154292','M',19980828,996,3686,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('yp2OGebzAT','22857528655','F',19911021,401,3833,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('zIDLyxpyCh','74455668802','M',19890309,936,3792,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('56AwObFoaq','02837567485','F',19970920,739,3765,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('gcwr2OPIuX','73066388824','F',19901028,466,3712,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('SIbvoTM0uL','54388091430','M',19841122,603,3756,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('3xAtBUTwCO','21062489977','F',20010618,737,3736,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('oNNIfiqvNk','15838653817','M',19841215,453,3826,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('SVMd9kFuwE','42554252300','F',19790504,896,3780,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('YSrA4fmBVG','63043927966','F',19750427,724,3694,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('1DknJtQ1uH','85545837876','F',19870809,972,3690,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('sIT7DSjHUR','29204154411','M',20020718,958,3797,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('CSBKDdTRiE','49954720022','M',19770915,506,3733,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('TWQzJpOUNW','69940184824','F',19830611,791,3797,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('RFugdjCoUh','89897690603','F',19990413,853,3717,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('3S5UHWb6u5','18214207053','M',19820322,747,3700,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('7EENcwqXR8','10022215441','F',19710917,799,3708,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('ZFFwYju7qs','86899158183','M',20010827,991,3773,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('NzHewHhrx7','23329759771','M',19720825,521,3693,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('f1QWr925Ib','53726238964','M',19700917,954,3842,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Dvfq0798do','68681006983','F',19891026,496,3826,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('ubP2HFvVGN','59999770614','F',19700814,664,3735,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('ZQgnAZvUda','91098224027','F',20011107,803,3743,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('sdHXhifWcv','88747206101','F',19910113,790,3731,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('WqHcTJWOIb','94507056314','M',19860124,347,3800,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('j4aexz8H5H','04081049378','F',19750108,775,3844,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('fbLJKZu5ZK','44936180351','M',19970103,667,3752,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Qc2DfCnszP','85881780280','F',19800110,632,3823,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('E8OHbBEpVZ','11431216356','M',20011002,960,3845,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('RcEiQtZz5b','54369804060','M',19980916,608,3770,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('MJuwT5QYS5','64003635566','F',19960528,422,3771,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('lVUbLJp6Av','71014740479','M',19881024,501,3710,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('dxNJhj9Uen','06458959206','F',19800428,984,3791,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('LaJ3RVjMWR','38014784081','F',19971006,341,3822,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('L2FMEWqsz5','85540631633','M',19790813,607,3708,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('dA9WwfkW39','13801068420','F',19711213,802,3729,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('WB9mCzGIzK','13814029500','F',19940815,632,3691,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('n0ENHj9b4d','43128096155','M',19770520,974,3695,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('ODuurXS1Gt','69119468164','F',19700716,686,3698,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Cft4f6vlAR','94922344675','M',19810520,811,3820,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('YdMwOGiQNa','65527590880','M',19760725,970,3687,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('uqdTey9Tlf','85671763282','M',19930610,600,3698,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('xykjmFsSQc','50088758176','M',19971214,705,3740,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('9D018B5jXY','13771593450','F',19730514,323,3769,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('pGxEK0Za50','67333289419','M',19760827,596,3824,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Sp8h352DEv','36497224459','M',19780613,314,3691,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('UDHvdNjGUD','39954032207','F',19771004,367,3712,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('bAAxFtATqb','15222331806','F',19831218,886,3701,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('0i1Tcj87cn','71647790905','M',19791018,687,3724,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('EJO5KNhxGU','99387938603','M',19750427,558,3747,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('XbrMt3H09m','64975180103','F',19811211,632,3696,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('BGmA0bAA87','65952213146','M',19821025,888,3822,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('9LXB7DbNAw','25043508302','M',20000701,707,3808,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('k7OxzEvff8','51834463424','F',19840520,721,3734,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('dKxg31j72j','86641005941','F',19830314,966,3774,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('yhT7oDKKi8','61515359603','F',19950316,976,3793,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('gY4nuZu21Z','12029676128','M',19840102,308,3692,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('xaMXjgbrhT','64663351271','F',19950326,620,3762,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('MNHGJ6PlyI','29266932817','M',19790518,999,3769,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('zMo8IA1KmV','60802264727','F',19921215,623,3692,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('fztVvDCZoU','39002522460','M',19740626,790,3783,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('SmnQAaCNZd','16526758177','F',19880419,342,3702,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('AE4HqakZgM','99462853479','F',20010102,651,3828,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('q6A8yEFH1B','54720410316','M',19750202,887,3779,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('08xAa1lJvA','74226888901','M',19781011,872,3792,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('mu24VISgnC','80972906002','F',19870301,687,3704,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('cINqeOK6Yh','28953092809','F',19780506,782,3690,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('2NuKtUhzb9','59558058858','F',19720328,591,3838,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('PVCKCGcqxP','59671748422','M',20001202,920,3720,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Dpg5EznEuz','75155513723','M',19761210,639,3708,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('gnEKHuCxBb','79864873130','M',19971002,577,3831,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('HRVMbPoOkF','89420548708','F',19980209,798,3766,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('gQXrHfojYa','59195615482','M',19790306,943,3714,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('vnT7Q05NmG','18318989007','M',19901028,991,3847,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('aoPhH3PT69','97915451979','M',20020724,507,3712,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('dzrzaptluj','25946058401','F',19860612,532,3763,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('wKxJ8oNFJP','27654958820','F',19970501,663,3835,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('foUcYzJOFU','66219519493','M',19900612,396,3787,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('5WJMnPGkuq','95859997817','M',19861028,723,3695,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('y6H5gjHsrx','69581581995','M',19900505,934,3771,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Z4gR7A7xGG','41136698990','F',19820105,562,3719,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('8fZvY6ivAT','24731998921','F',19950807,433,3724,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('MmgWFKAiQ1','57909091087','F',19940717,487,3800,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('X2sFBakEWV','54226999630','M',19940405,601,3813,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('JxiFT8uol6','05959159309','F',19800923,464,3801,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('KR7FUscrKn','34909192468','M',19820801,892,3810,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('1ODPR8R8c7','88823361745','M',19880911,470,3691,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('W3eSIBL4jZ','72849287946','F',19731027,367,3688,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('327oUj9IFW','51605670979','F',20020509,771,3753,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('WLTcUCp7mA','68197185867','M',19800510,633,3702,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('LVd0SE8wQD','97341722126','F',19830212,729,3816,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Zr5IlMODho','64946390200','M',19980825,846,3843,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('6qSy0dMGyB','24085912879','M',19781127,839,3741,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Ip6945RYqW','28829401498','M',19841119,748,3845,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('6gUbzcFDN3','13770394046','M',19720604,551,3803,20,8);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('0BenekHucx','03698110970','F',19830424,716,3832,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('YjkWYYWuZC','95724918579','F',19801203,856,3820,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('uROXzTgHgh','79343319835','F',19930726,521,3738,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Fd1Gi2A9d7','35417682667','M',19771101,606,3687,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('hiUzZ1YM5d','41702441920','F',19790601,350,3847,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('iswWsyKReO','94117626116','F',19790416,969,3695,20,1);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('a0U7MZhkwO','81184288186','M',19770115,797,3721,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('I8pAowjP0D','07509403790','M',19890404,410,3836,20,5);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('m6feolQrKZ','24010607823','M',19941224,999,3817,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('Ben69ILH8C','81023702894','F',19840306,310,3825,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('wYelD1r0fT','77485724703','M',19851005,454,3799,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('sDOAYnpZpz','65362057154','M',19981003,458,3753,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('zd9FIbszxV','91976633109','M',19801201,493,3815,20,10);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('4g33IvLYlP','07287333155','M',19820618,882,3691,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('XnT7s4fYjz','90481335641','F',19910823,779,3747,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('xpcHXagV04','69399849333','M',20020511,930,3734,20,3);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('taeLDVycE4','93226293478','M',19790614,527,3816,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('yBFM437XCW','50000507113','F',19861125,791,3805,20,4);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('K9EVaSbJyc','76086795061','M',19761121,604,3844,20,2);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('X3W8B7u6nu','27264780180','M',19700715,617,3704,20,9);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('UCzDA8oZL7','18350371781','F',20010513,356,3835,20,6);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('YbnhaxNNU0','98315792679','M',19790603,522,3846,20,7);
INSERT INTO alunos(nome, cpf, sexo, data_nascimento, nota_enem, id_cidade, id_estado, id_curso) VALUES('qvEAOa1KcY','72346127264','M',19891125,783,3773,20,2);
